"id","is_tv_subscriber","is_movie_package_subscriber","subscription_age","bill_avg","remaining_contract","service_failure_count","download_avg","upload_avg","download_over_limit","churn"
1456742,1,1,0.88,24,1.09,0,70.5,2.3,0,0
1456768,1,0,0.88,14,1.09,0,13.3,2.1,0,0
1456780,1,0,0.88,20,0.68,0,88.7,5.5,0,0
1456834,1,1,0.88,15,1.09,0,15.7,0.7,0,0
1456885,1,1,0.88,12,0.44,0,33,2,0,0
1456887,1,0,0.88,7,0,0,122.6,9.6,0,0
1456905,1,0,0.88,14,1.09,0,8.1,0.9,0,0
1456922,1,0,0.88,14,1.09,0,95.2,8.6,0,0
1456949,1,0,0.88,14,0,0,47.5,2.6,0,1
1457052,1,1,0.88,21,1.09,0,155,20.3,0,0
1457064,1,1,0.88,15,1.09,0,57.6,4.4,0,0
1457106,1,1,0.88,22,1.09,0,126.1,7.4,0,0
1457120,1,0,0.88,14,1.09,1,152.2,12,0,0
1457129,1,0,0.88,22,1.09,0,21.7,0.6,0,0
1457152,1,0,0.88,14,1.09,0,18.6,0.9,0,0
1457155,1,1,0.88,15,1.09,0,51.8,3.6,0,0
1457213,1,0,0.88,24,0,0,226.3,47.3,0,0
1457246,1,1,0.88,15,1.09,0,31.6,4.1,0,0
1457258,1,0,0.88,14,1.09,0,110.7,5.4,0,0
1457286,1,0,0.88,20,1.09,0,120,7.1,0,0
1457305,1,0,0.88,14,1.09,0,42,2.5,0,0
1457347,1,1,0.88,24,1.09,0,119,9.8,0,0
1457349,1,0,0.69,15,0,0,69.2,4.1,0,1
1457394,1,1,0.88,17,0.55,2,37.7,2.9,0,0
1457404,1,1,0.88,21,0.41,1,50.4,3,0,0
1457406,1,0,0.88,22,1.09,0,157.1,13.8,0,0
1457455,1,1,0.88,27,1.34,3,141.1,13.8,0,0
1457463,1,0,0.88,14,1.09,0,35.7,2.7,0,0
1457485,1,1,0.88,28,1.34,0,47.2,6.8,0,0
1457495,1,0,0.62,22,0,0,10.7,0.4,0,1
1457552,1,1,1.11,12,0,0,64.4,3.7,0,1
1457574,1,0,0.88,14,0.51,0,8.1,1.1,0,0
1457576,1,1,0.88,22,1.09,5,113,18.8,0,0
1457596,1,0,0.88,20,1.09,0,46.3,2.3,0,0
1457631,1,0,0.88,14,1.09,0,38.6,3.7,0,0
1457640,1,0,0.88,14,1.09,0,21.8,1.7,0,0
1457689,1,0,0.88,14,1.09,0,52,2.1,0,0
1457701,1,1,0.88,22,1.09,0,144.2,7.7,0,0
1457722,1,1,0.88,16,1.84,0,96.4,19,0,0
1457797,1,0,0.88,20,1.09,0,30.7,2.2,0,0
1457810,1,0,0.88,22,1.09,0,23.5,1.9,0,0
1457857,1,1,0.88,22,1.09,0,105.6,7.5,0,0
1457858,1,0,0.88,14,1.09,0,3.3,0.3,0,0
1457862,1,0,0.88,20,1.09,0,47.2,2.3,0,0
1457916,1,0,0.88,20,1.09,0,50.3,2,0,0
1457946,1,0,0.88,22,1.09,0,81.7,7.1,0,0
1457952,1,0,0.75,8,0,0,39.3,4.8,0,1
1457959,1,0,1.65,13,0.32,1,85.6,5.6,0,1
1457980,1,0,0.88,20,1.09,0,8.5,1.5,0,0
1457986,1,1,0.88,22,1.09,1,206.9,58.5,0,0
1457995,1,0,0.88,20,1.09,0,63.9,2.9,0,0
1458003,0,0,0.88,25,0.09,0,48.9,2.6,0,0
1458004,1,0,0.88,14,1.09,0,26.7,1.9,0,0
1458096,1,0,0.88,14,1.09,0,16.7,0.7,0,0
1458129,1,1,0.88,28,1.34,0,187,36.6,0,0
1458143,1,0,0.88,14,1.09,0,1.1,0,0,0
1458160,1,0,0.88,16,1.09,0,16.1,1.4,0,0
1458162,1,1,0.88,24,1.34,0,154.3,11.2,0,0
1458191,0,0,1.23,25,0,0,0,0,0,1
1458223,1,0,1.16,13,0.81,0,52.2,8.5,0,1
1458228,1,1,0.88,15,1.36,0,65.7,2.6,0,0
1458258,1,0,0.88,22,1.09,2,11.3,0.5,0,0
1458306,1,1,0.88,22,1.09,0,27.2,2.7,0,0
1458355,1,0,0.85,20,0,0,27.1,2.3,0,1
1458368,0,0,0.88,163,0,8,247.2,30.2,0,0
1458397,1,1,1.09,23,1.38,0,109.3,5.3,0,1
1458405,1,1,0.88,25,0.04,0,20.2,3.9,0,0
1458457,1,1,1.23,17,1.7,0,37.3,1.5,0,1
1458458,1,0,0.88,14,1.09,0,118.8,9.5,0,0
1458501,1,1,0.88,15,1.09,0,71.2,3.6,0,0
1458510,1,0,0.88,22,1.09,0,5.6,0.4,0,0
1458574,1,0,0.88,11,1.26,1,37.3,2.6,0,0
1458582,1,0,0.88,14,1.09,0,72.9,2.9,0,0
1458592,1,0,0.88,22,0.58,0,11.7,14.6,0,0
1458598,1,1,0.88,20,1.09,1,290.6,27.8,0,0
1458614,1,0,1.32,17,0.66,0,23.1,0.7,0,1
1458627,1,1,0.88,15,1.09,0,35.8,1.2,0,0
1458633,1,0,1.7,8,0.27,1,40.2,0.9,0,1
1458666,1,0,0.88,14,1.09,0,36.4,2.3,0,0
1458692,1,0,0.88,13,1.09,0,42.4,52.3,0,0
1458695,1,0,1.72,22,0.25,0,94,14.9,0,1
1458705,1,0,0.85,10,0,0,11.5,0.8,0,1
1458776,1,0,0.88,8,1.09,0,51.5,3.8,0,0
1458786,1,1,0.88,28,1.34,2,100.2,6.7,0,0
1458803,1,0,0.88,14,1.09,0,37.3,1.4,0,0
1458828,1,0,0.88,22,1.08,0,5.9,1.1,0,0
1458890,1,0,0.88,25,0.08,0,44.4,1,0,0
1458909,1,1,0.88,22,1.09,0,16.1,2,0,0
1458915,1,0,0.88,14,1.09,0,76.8,19,0,0
1458924,1,0,0.88,41,1.09,1,203.2,10.3,0,0
1458933,1,1,0.88,30,1.09,0,61.8,6.6,0,0
1458935,1,0,0.68,14,0,1,32.8,4.5,0,1
1458938,1,0,0.88,14,1.09,0,26,1.6,0,0
1458955,1,0,0.88,14,1.09,0,4.3,0.4,0,0
1458972,1,1,0.72,27,0,0,15.8,2.9,0,1
1459014,1,0,0.88,14,1.09,0,18.4,1.4,0,0
1459077,1,0,0.88,14,1.09,0,12.4,2.6,0,0
1459078,1,0,0.88,20,1.09,0,13.5,0.4,0,0
1459083,1,0,0.88,14,1.09,0,31.9,1,0,0
1459111,1,1,0.88,15,1.09,2,32.5,5.1,0,0
1459130,1,0,0.88,14,1.09,1,18.3,2,0,0
1459143,1,1,0.88,15,1.09,0,54.8,5.4,0,0
1459152,1,0,0.88,8,1.09,0,34.7,1.7,0,0
1459168,1,1,0.88,15,1.09,2,65,8.8,0,0
1459202,1,0,0.88,14,1.09,0,58.9,2.6,0,0
1459204,1,1,0.88,20,0.07,0,30.9,2.9,0,0
1459227,1,0,0.88,22,1.09,0,15.3,0.5,0,0
1459232,1,1,1.64,25,0.58,2,24,0.8,0,1
1459237,1,0,0.88,14,1.09,0,28.7,3.3,0,0
1459243,1,0,0.88,8,1.09,0,17.9,1.9,0,0
1459274,1,0,0.88,22,0.69,0,104.3,67.1,0,0
1459281,1,1,0.88,15,1.1,0,16.9,0.7,0,0
1459383,1,0,1.53,7,0,0,84.3,3.6,0,1
1459398,1,1,0.88,28,1.34,0,402.6,19.5,0,0
1459430,1,1,0.88,15,1.1,0,143.7,5.8,0,0
1459463,1,1,0.81,20,0,0,56.7,14.4,0,1
1459468,1,1,0.88,15,1.1,0,42.4,2.6,0,0
1459477,1,0,0.88,22,1.34,0,12.2,0.9,0,0
1459522,1,0,0.88,22,1.1,1,37.5,2.4,0,0
1459553,1,1,0.88,20,1.1,0,123.4,4.6,0,0
1459569,1,1,0.88,15,1.1,3,48.6,3.3,0,0
1459575,1,0,0.88,14,1.1,1,77.3,7.4,0,0
1459638,1,1,0.43,10,0,0,29.4,5.8,0,1
1459664,1,0,0.88,20,1.1,0,33,2.7,0,0
1459716,1,0,0.88,22,1.1,0,84.6,1.8,0,0
1459722,1,0,0.88,14,1.1,0,23.5,1,0,0
1459740,1,0,0.88,10,0.05,0,107.4,8.4,0,0
1459765,1,1,1.18,23,0.53,0,76.4,5.7,0,1
1459766,1,0,0.88,22,1.1,0,48.5,6,0,0
1459801,1,0,0.88,14,1.1,0,28,2,0,0
1459803,1,0,0.88,20,1.1,2,15.8,1.7,0,0
1459848,1,1,0.88,10,1.21,0,210.3,8.6,0,0
1459868,1,1,0.87,22,1.1,0,76,9.1,0,0
1459891,1,1,0.87,28,1.35,1,158.5,9.9,0,0
1459941,1,0,0.87,14,1.1,0,18.3,1.7,0,0
1459944,1,0,0.87,16,1.35,0,3.8,0.1,0,0
1460001,1,0,0.87,22,0.08,1,114.9,11.9,0,0
1460020,1,1,0.87,10,1.1,0,14.9,2.4,0,0
1460030,1,1,0.87,30,1.1,0,109.6,5.5,0,0
1460067,1,0,0.87,20,1.1,0,109.5,34.2,0,0
1460089,1,1,0.87,15,1.1,2,65.4,5.5,0,0
1460118,1,1,0.87,30,1.1,0,57.5,6.7,0,0
1460137,0,0,0.72,41,0,0,25.2,9,0,1
1460142,1,0,0.87,14,1.1,0,127,8.8,0,0
1460248,1,0,0.87,14,1.1,0,26.5,1.4,0,0
1460251,1,0,0.96,20,0,0,2.8,0.1,0,1
1460259,1,0,0.87,8,1.1,0,118.2,7.1,0,0
1460260,1,0,0.87,14,1.1,0,14.2,0.9,0,0
1460280,1,0,0.87,22,1.1,1,76.5,3.6,0,0
1460332,1,0,0.87,14,1.1,0,27.2,2,0,0
1460394,1,0,1.49,8,0.48,0,63.4,3,0,1
1460438,1,1,0.87,15,1.1,0,27.9,1.4,0,0
1460449,1,0,0.87,20,1.1,0,16.7,4.9,0,0
1460468,1,1,0.59,36,0,0,75.9,7,0,1
1460471,1,1,0.87,40,1.1,1,187.3,14.7,0,0
1460481,1,0,0.87,14,1.1,2,56.2,3.3,0,0
1460529,0,0,0.87,25,0.12,0,123.5,5.7,0,0
1460572,1,1,0.87,24,1.35,0,203,10.9,0,0
1460582,1,0,0.87,21,0.39,0,156.2,9.1,0,0
1460649,1,0,0.87,20,1.1,2,43.4,3.1,0,0
1460694,1,0,0.87,20,1.1,0,59.8,4.9,0,0
1460696,1,1,0.87,20,0,0,13.7,1.1,0,0
1460705,1,0,0.87,33,0,0,40.2,5,0,0
1460712,1,0,0.87,14,1.1,0,45.7,4.7,0,0
1460730,1,1,0.58,20,0,0,65,3.1,0,1
1460754,1,1,0.52,18,0,3,29.1,6.6,0,1
1460763,1,0,0.87,22,1.1,1,129.8,14.9,0,0
1460767,1,0,0.87,22,1.31,1,35.6,3.4,0,0
1460805,1,1,1.31,13,0.67,0,14.3,1,0,1
1460808,1,0,0.87,8,1.1,0,18.2,1.7,0,0
1460853,1,0,0.87,20,1.1,0,14.3,1.4,0,0
1460871,1,1,0.87,24,1.1,0,28.4,1.8,0,0
1460913,1,0,0.87,33,1.1,1,276.7,16.4,0,0
1460948,1,1,0.87,24,1.1,0,68.4,9.5,0,0
1460966,1,1,0.87,22,1.09,1,31,2.1,0,0
1460972,1,1,0.94,30,0,0,56.1,5.7,0,1
1461008,1,0,0.87,13,1.1,0,23.8,2,0,0
1461012,1,1,0.87,8,1.1,0,20.5,5.4,0,0
1461019,1,0,0.87,6,1.2,0,113.2,5.1,0,0
1461042,1,0,0.87,14,1.1,0,56,2.9,0,0
1461072,1,1,0.87,33,0,0,159.7,8.1,0,0
1461097,1,1,0.87,30,1.1,0,38.9,2.7,0,0
1461100,0,0,1,25,0,0,23,2.1,0,1
1461102,1,0,0.87,14,1.1,0,29.9,0.6,0,0
1461135,1,0,0.51,12,0,0,36.4,2.6,0,1
1461144,1,0,0.89,14,0.43,0,30.1,2.2,0,1
1461162,1,1,0.87,11,1.1,4,15.2,1.1,0,0
1461167,1,1,0.76,9,0,0,0.5,0,0,1
1461181,1,0,0.87,20,1.1,0,62.1,2,0,0
1461217,1,1,0.87,13,1.1,0,56.9,6.2,0,0
1461219,1,0,0.87,20,1.1,0,207.5,10.9,0,0
1461231,1,0,0.87,25,0.09,0,91.6,4.1,0,0
1461245,1,1,0.16,11,0,0,39.1,4.5,0,1
1461258,1,0,0.87,14,1.1,0,18.8,1,0,0
1461267,1,0,0.87,21,1.1,0,387.7,48.4,0,0
1461303,1,1,0.87,25,0.07,0,180.7,63.6,0,0
1461304,1,1,0.87,22,1.1,3,66.7,12.3,0,0
1461333,1,0,0.87,14,1.1,0,41,3.6,0,0
1461337,1,0,0.84,9,0,0,21.2,1.5,0,1
1461338,1,1,0.87,14,1.1,0,16.1,1.5,0,0
1461380,1,0,0.26,10,0,0,14.9,1.3,0,1
1461383,1,1,0.87,22,1.1,0,84,3.9,0,0
1461384,1,1,0.87,28,1.35,0,115.3,76.5,0,0
1461416,1,0,0.87,24,1.1,0,26.7,1.5,0,0
1461418,1,1,1.71,0,0.67,0,85.6,4.1,5,1
1461511,1,0,0.87,14,1.1,0,55.8,4.6,0,0
1461514,1,1,0.87,22,1.1,0,45.4,3.6,0,0
1461541,1,0,0.87,20,1.1,0,30,1.2,0,0
1461570,1,0,0.66,22,0,0,104.1,7.6,0,1
1461581,1,0,1.13,13,0.02,0,57.3,2.7,0,1
1461602,1,1,0.87,28,1.35,1,121.1,10.1,0,0
1461612,1,0,0.87,14,1.1,1,17,2.9,0,0
1461626,1,1,0.87,21,1.55,0,124.4,7.2,2,0
1461665,1,1,0.87,15,1.1,0,35,1.8,0,0
1461679,1,1,0.87,10,1.1,0,7.8,0.5,0,0
1461703,1,0,0.87,14,1.1,0,25,0.7,0,0
1461705,1,1,0.87,22,1.1,0,45.5,3.1,0,0
1461721,1,1,0.87,22,1.1,0,72,5.2,0,0
1461733,1,0,0.87,14,1.1,0,41,4.5,0,0
1461757,1,0,0.77,30,0,0,100.6,9.1,0,1
1461789,1,0,0.87,20,1.1,0,34.3,2.8,0,0
1461799,1,0,0.87,14,1.1,0,47,2.1,0,0
1461867,1,0,0.13,11,0,0,12.2,0.7,0,1
1461887,1,0,0.87,14,1.1,0,33.2,1.5,0,0
1461889,1,0,0.87,14,1.1,0,39.5,2.6,0,0
1461898,1,0,0.87,20,1.1,0,33.5,2.3,0,0
1461909,0,0,0.87,25,0.11,0,128.6,7.2,0,0
1461964,1,0,0.27,10,0,1,24.1,1.1,0,1
1461967,1,1,0.87,22,1.1,0,76.2,4.8,0,0
1461972,1,1,0.87,28,1.35,0,119.8,11.7,0,0
1461974,1,0,0.87,14,1.1,0,14.1,0.7,0,0
1461995,1,0,1.27,12,0.7,0,37,2.1,0,1
1461996,1,0,0.87,14,1.1,0,79.4,6,0,0
1462100,1,0,0.87,22,1.1,1,35.1,1.7,0,0
1462102,1,0,0.03,0,0.48,0,1.5,0.2,0,1
1462112,1,0,0.87,14,0.94,0,46.7,4.7,0,0
1462134,1,0,0.87,14,1.1,0,77.6,5.2,0,0
1462137,1,0,0.87,14,1.1,0,9,0.6,0,0
1462199,1,1,0.87,22,1.1,0,36.4,4.2,0,0
1462201,1,1,0.87,28,1.35,0,217.5,8.7,0,0
1462202,1,1,0.87,15,1.1,0,28,2.6,0,0
1462208,1,1,0.87,38,1.1,0,189.5,8.3,0,0
1462216,1,0,0.87,14,1.1,1,67.1,4.1,0,0
1462217,1,1,0.87,22,1.1,0,91.8,4.6,0,0
1462268,1,0,0.87,14,1.1,0,36.1,2.3,0,0
1462282,1,0,0.87,14,1.1,0,50.7,3.1,0,0
1462308,1,1,0.87,22,1.1,0,211.7,8.5,0,0
1462337,1,1,0.87,35,1.1,0,260.8,16,0,0
1462342,1,1,0.26,1,0,0,3.9,0.4,0,1
1462363,1,0,0.87,14,0.89,0,80.4,4.8,0,0
1462368,1,0,0.87,22,1.1,0,29,6.1,0,0
1462414,1,1,0.42,9,0,0,15.9,1.2,0,1
1462432,1,0,0.87,14,1.11,0,25.8,1.4,0,0
1462440,1,1,0.87,125,1.35,0,0,0,0,0
1462443,1,0,0.87,14,1.11,1,18.7,1.2,0,0
1462495,1,1,0.12,12,0,0,25,3.2,0,1
1462497,1,0,0.87,24,1.11,0,107.3,6.8,0,0
1462520,1,1,0.87,28,1.35,0,79.9,14.4,0,0
1462539,1,0,0.87,22,1.11,0,26.2,2.5,0,0
1462563,1,1,0.87,19,1.11,3,58.5,5.6,0,0
1462578,1,1,0.87,22,1.11,0,91.9,2.9,0,0
1462621,1,0,0.87,20,1.11,0,24,0.9,0,0
1462623,1,0,0.87,14,1.11,0,11.8,1.5,0,0
1462651,1,0,0.78,7,0,0,29.6,2.3,0,1
1462666,1,0,0.87,14,1.11,0,25.3,2.8,0,0
1462668,1,1,0.87,22,1.11,0,23,1.9,0,0
1462670,1,1,0.87,15,1.11,0,58,6.3,0,0
1462675,1,1,0.87,24,1.35,1,142.2,6.5,0,0
1462725,1,0,0.87,14,1.11,1,0.9,0.2,0,0
1462730,1,1,0.87,28,1.35,0,94.1,1.9,0,0
1462779,1,1,0.87,24,1.11,0,112.1,2.9,0,0
1462791,1,0,0.87,20,1.11,0,28.4,1.2,0,0
1462827,1,0,0.87,14,1.11,0,40.9,3.9,0,0
1462839,1,1,0.71,28,0,0,158.5,13.7,0,1
1462884,1,1,0.87,21,0.41,1,36,1.7,0,0
1462891,1,0,0.87,22,1.11,0,102.7,5.1,0,0
1462896,1,0,0.54,20,0,0,110.1,9.3,0,1
1462923,1,1,0.87,24,1.35,0,225.2,13.4,0,0
1462934,1,1,0.87,28,1.35,0,100.2,25.2,0,0
1462950,1,1,0.87,15,1.11,0,20.4,0.8,0,0
1462967,1,1,0.59,26,0,0,80.4,4.1,0,1
1462981,1,1,0.87,20,1.11,0,34.7,1.5,0,0
1462991,1,1,0.87,28,1.35,0,125.2,5.5,0,0
1463028,1,0,0.72,14,0,0,30.5,1.9,0,1
1463083,1,0,0.87,20,1.11,0,49.4,1.8,0,0
1463084,1,0,0.87,22,1.11,0,24.9,2.4,0,0
1463091,1,0,0.72,20,0,0,120.8,16,0,1
1463094,1,0,0.87,14,1.11,0,47.5,4.4,0,0
1463103,1,1,0.87,28,1.35,3,59.3,11.5,0,0
1463138,1,0,1,8,0,0,40.1,3.6,0,1
1463141,1,0,0.61,14,0,0,34.1,1.7,0,1
1463175,1,0,0.87,12,1.11,0,125.3,8.9,0,0
1463200,1,0,0.56,14,0,0,27.1,1.3,0,1
1463235,1,1,0.87,15,1.11,3,88,12.4,0,0
1463237,1,0,0.87,20,1.11,0,31.4,2.1,0,0
1463272,1,1,0.87,24,1.11,1,128.8,10.6,0,0
1463281,1,1,0.87,27,1.35,0,78,5.9,0,0
1463286,1,1,1.61,14,0.61,0,0,0,0,1
1463318,1,1,0.87,22,1.11,0,31.2,2,0,0
1463336,1,1,0.87,22,1.11,0,50.3,2.1,0,0
1463418,1,0,0.87,14,1.11,0,16.8,1,0,0
1463470,1,1,0.75,13,0,0,92.6,7.9,0,1
1463594,1,0,0.86,14,1.11,0,43.1,4.3,0,0
1463619,1,0,0.86,14,1.11,0,56.2,2.6,0,0
1463668,1,0,0.86,21,0.21,0,70.2,3.2,0,0
1463674,1,1,0.98,28,0,0,24.4,1.5,0,1
1463703,1,0,0.86,22,1.11,1,44.8,2.3,0,0
1463722,1,1,0.86,22,1.11,0,96.5,4.6,0,0
1463729,1,0,0.78,8,0,0,5,0.8,0,1
1463732,1,1,0.86,15,1.11,0,43.2,3.4,0,0
1463738,1,0,0.86,14,1.11,0,13.8,1.3,0,0
1463812,1,0,0.86,14,1.11,0,30.5,1.5,0,0
1463872,1,0,0.86,14,1.11,0,14,2.2,0,0
1463877,1,0,0.86,14,1.11,0,41.2,1.3,0,0
1463884,1,0,0.86,14,1.11,0,21.9,1.4,0,0
1463888,1,1,0.86,36,1.36,0,33.3,12.7,0,0
1463889,1,1,0.86,14,1.11,0,15,0.7,0,0
1463917,1,0,0.86,14,1.11,0,2.7,0.1,0,0
1463930,1,1,0.86,30,1.11,2,176.4,13.4,0,0
1463949,1,1,0.86,15,1.11,0,62,2.2,0,0
1463956,1,0,1.68,19,0.29,0,34.1,2.1,0,1
1463980,1,0,0.86,14,1.11,0,23.9,3.8,0,0
1464013,1,0,0.86,20,1.11,0,27.7,2.9,0,0
1464018,1,0,0.86,20,1.11,1,33.5,4.8,0,0
1464072,1,0,0.86,14,1.11,0,30.7,2.3,0,0
1464118,1,0,0.86,14,1.11,1,49.5,4.3,0,0
1464121,1,0,1.12,37,0,0,68.4,6.2,0,1
1464138,1,1,0.86,15,1.11,0,41.6,2,0,0
1464143,1,1,0.86,22,1.11,0,112.8,8.5,0,0
1464149,1,0,0.86,16,1.11,0,26,1.1,0,0
1464235,1,0,0.67,14,0,0,19.1,1.1,0,1
1464240,1,1,0.86,15,1.11,0,56.8,2.6,0,0
1464250,1,0,0.86,14,1.11,2,18.1,0.5,0,0
1464278,1,1,0.86,30,1.11,0,190.4,5.9,0,0
1464285,1,0,0.86,8,1.11,0,8.6,1.2,0,0
1464300,1,1,0.86,38,1.11,0,152.7,8.9,0,0
1464308,1,0,0.86,22,1.11,4,20,0.7,0,0
1464314,1,0,0.5,8,0,0,41.6,5.1,0,1
1464376,1,0,0.86,14,1.11,0,9.6,1.2,0,0
1464418,1,1,0.4,13,0.44,0,88.8,5.2,0,1
1464429,1,1,0.86,15,1.11,0,56.2,2.8,0,0
1464434,1,0,0.86,14,1.11,0,85,4.5,0,0
1464451,1,1,0.86,15,1.11,0,69.1,4.4,0,0
1464476,1,0,0.65,20,0,0,57.7,6.6,0,1
1464516,1,0,0.86,14,1.11,0,78.6,3.9,0,0
1464530,1,0,0.86,14,1.11,1,46.7,2.7,0,0
1464542,1,0,0.86,14,1.11,0,56.6,6,0,0
1464628,1,1,0.86,22,1.11,0,47.2,2.7,0,0
1464637,1,1,0.86,24,1.11,2,83.7,4.9,0,0
1464686,1,0,0.86,25,0.13,0,80.9,9.4,0,0
1464698,1,0,0.86,14,1.11,0,48.6,7.1,0,0
1464713,1,1,0.86,15,1.11,3,81,11.7,0,0
1464751,1,1,0.86,22,1.11,0,37.1,6,0,0
1464801,1,0,0.86,22,1.11,1,80.4,7.6,0,0
1464832,1,0,0.86,20,1.11,0,50.4,2.2,0,0
1464855,1,0,0.29,14,0,0,17.4,1.1,0,1
1464875,1,1,1.54,9,0.48,7,45.8,2.8,0,1
1464944,0,0,0.86,25,0.1,0,77.4,11.3,0,0
1464979,1,0,0.86,20,1.11,0,53.7,4.6,0,0
1464989,1,1,0.86,28,1.36,3,48.5,2.4,0,0
1464994,0,0,0.15,29,0,0,52.2,4.1,0,1
1465114,1,0,0.86,14,1.11,0,42,3.4,0,0
1465126,1,1,0.86,22,1.11,0,7.7,1,0,0
1465141,1,0,0.86,20,1.11,0,25.9,2.8,0,0
1465148,1,0,0.86,17,1.79,0,45,4.6,0,0
1465174,1,0,0.86,14,1.11,0,45.8,4.4,0,0
1465188,1,0,0.86,20,1.11,0,32.5,3.1,0,0
1465194,1,0,0.86,22,1.11,0,24.7,0.9,0,0
1465223,1,1,0.12,8,0,0,23.7,1.4,0,1
1465235,1,0,0.8,18,0,0,14.5,1.1,0,1
1465254,1,0,1.17,18,0.8,0,11.2,0.7,0,1
1465301,1,0,0.86,14,1.12,0,26.1,2.1,0,0
1465307,1,0,0.86,25,0.09,0,25.4,0.6,0,0
1465312,1,1,0.86,15,1.12,0,29.1,2.3,0,0
1465419,1,1,0.86,15,1.12,0,53.1,27.8,0,0
1465431,1,0,0.62,14,0,0,90.6,13.2,0,1
1465446,1,0,0.86,14,1.12,0,23.6,1.7,0,0
1465449,1,1,0.86,30,1.12,0,36.9,3,0,0
1465459,1,1,0.86,28,1.36,0,45,3.9,0,0
1465496,1,1,0.86,24,1.12,0,71.3,6.4,0,0
1465501,1,0,0.86,20,1.12,0,44.9,2,0,0
1465507,1,0,0.86,20,1.12,1,128.5,9.1,0,0
1465516,1,0,0.86,14,1.12,0,26.2,1.4,0,0
1465550,0,0,0.97,8,0,1,28.4,3.6,0,1
1465595,1,1,0.86,15,1.12,0,45.2,2.8,0,0
1465596,1,0,0.84,20,0,0,82.6,2.3,0,1
1465631,1,0,0.86,14,1.12,1,75.9,4.6,0,0
1465687,1,0,0.86,20,1.12,0,19.1,0.8,0,0
1465709,1,1,0.86,15,1.12,0,26.9,1.3,0,0
1465714,1,0,0.86,32,1.12,0,13.4,1.5,0,0
1465804,1,1,0.86,30,1.12,0,23.1,1.9,0,0
1465844,1,1,0.86,22,1.12,0,22,1.6,0,0
1465928,1,1,0.85,14,1.12,0,34.1,26.1,0,0
1465930,1,1,0.85,36,1.36,5,119.5,7.8,0,0
1466004,1,0,0.57,95,0,1,291.9,19.6,0,1
1466009,1,0,0.85,14,1.12,1,138.8,38,0,0
1466021,1,0,0.86,8,0,0,2.6,0.4,0,1
1466045,1,1,0.85,22,1.12,0,124.6,4.6,0,0
1466090,1,0,0.85,20,1.12,0,13.8,1,0,0
1466132,1,0,0.85,14,1.12,0,34.3,2.8,0,0
1466176,1,1,0.85,45,0.55,1,77.1,14.9,0,0
1466219,1,1,0.85,19,0.5,0,82.9,17.6,0,0
1466226,1,1,0.85,30,1.12,0,97,30.5,0,0
1466247,1,1,0.85,22,1.12,0,66.9,3.5,0,0
1466253,1,1,0.85,24,0.77,0,99.5,5.1,0,0
1466259,1,0,0.85,14,1.12,0,13.8,0.6,0,0
1466272,1,1,0.85,15,1.12,0,49,6.7,0,0
1466318,0,0,0.6,25,0,3,19.9,1.5,0,1
1466329,1,0,0.85,12,0.97,0,31.6,2.8,0,0
1466343,1,0,0.85,21,0,1,14.6,1.2,0,0
1466389,1,0,0.85,22,1.08,0,63,6.9,0,0
1466390,1,0,0.85,21,0.11,0,63.4,4,0,0
1466407,1,1,0.85,23,1.12,3,94.1,6.1,0,0
1466429,1,1,0.85,30,1.12,0,170.8,13.2,0,0
1466456,0,0,0.85,25,0.1,0,104.5,11.3,0,0
1466483,1,0,0.75,14,0,0,11.6,0.8,0,1
1466516,1,0,0.85,14,1.12,0,66.3,4.1,0,0
1466519,1,0,0.79,14,0,0,51.7,4.6,0,1
1466532,1,1,0.85,40,1.12,0,196.7,4.4,0,0
1466546,1,0,0.85,14,1.12,0,65.3,5.1,0,0
1466550,1,0,0.85,20,1.12,1,42.2,3.5,0,0
1466591,1,1,0.6,22,0,1,47.4,10,0,1
1466607,1,1,0.85,24,1.93,0,84.4,6.5,0,0
1466636,1,1,0.85,15,1.12,0,61,7.2,0,0
1466639,1,0,0.85,14,1.12,1,47.1,4.1,0,0
1466654,1,1,1.62,26,0.6,0,187.1,12,0,1
1466694,1,1,0.25,15,0,0,80.1,6,0,1
1466713,1,1,0.85,15,1.12,0,85.9,6.4,0,0
1466724,1,1,0.85,15,1.12,0,84,13.7,0,0
1466759,1,1,0.85,15,1.12,0,79.7,6.1,0,0
1466786,1,1,0.85,15,1.12,0,71.5,3.9,0,0
1466793,0,0,0.85,25,0.1,0,24.9,3.9,0,0
1466797,1,1,0.85,28,1.37,0,67.7,3.8,0,0
1466806,1,0,0.85,8,1.12,0,14.5,0.7,0,0
1466886,1,1,0.85,8,1.12,0,25.6,3.1,0,0
1466917,1,1,0.85,22,1.12,0,47.3,1.9,0,0
1466932,1,0,0.85,14,1.12,0,24.9,1.4,0,0
1466937,1,1,0.85,15,1.12,0,3.1,0.2,0,0
1466950,1,1,0.85,24,1.12,2,48.8,5.1,0,0
1466961,1,1,0.85,15,1.12,0,6.3,0.4,0,0
1466962,1,0,1.12,105,0.85,3,134.9,14.1,0,1
1466992,1,0,1.03,12,0,0,8.2,1.3,0,1
1467004,1,1,0.85,19,1.12,0,78.7,13.9,0,0
1467070,1,0,0.85,18,0.76,0,58.7,4.7,0,0
1467100,1,1,0.41,12,0,0,33.8,2.8,0,1
1467159,1,0,0.85,32,0.58,2,105.7,3.2,0,0
