"class","Response_rate","Responses","Mean_evaluation_score","Standard_deviation","Skewness","Kurtosis","Class_level","Response_level","Subset","Evaluation_level","Eval_test","SD_test","Skew_test","Kurt_test"
49,0.79297493214712,39,4.64102564102564,0.485970514980589,-0.587974732207336,1.34571428571429,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
54,0.624760530821296,34,4.61764705882353,0.493270218056382,-0.484182026135039,1.23443223443223,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
51,0.753481917848255,38,4.63157894736842,0.589138291092418,-1.32686814691822,3.74267669981188,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
42,0.712557901363982,30,2.83333333333333,1.17688464654118,0.198425517672204,2.31375148499509,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
47,0.615003672108344,29,3.93103448275862,0.923155863745919,-0.695463855727924,2.80964115072338,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
42,0.794316231698189,33,3.12121212121212,1.11123736656418,0.313875954896047,2.15419285633633,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
46,0.752354530790127,35,4.11428571428571,0.93215211367309,-0.669851308078144,2.40571254335195,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
40,0.735508845847922,29,4.37931034482759,0.862462964150937,-1.14913936504292,3.28878119380729,"Large","High",33,"High",TRUE,TRUE,TRUE,TRUE
51,0.9,46,3.06521739130435,1.23652153529422,0.0181289626625843,2.04875511930699,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
48,0.865696436549816,42,3.88095238095238,0.889021960616051,-0.188171001692841,2.06728801325472,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
43,0.751436086157632,32,3.21875,1.21108788738379,0.236647827556442,1.83649271973642,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
43,0.659518379915626,28,3.57142857142857,1.0690449676497,-0.374227599591875,2.59567901234568,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
57,0.650442260942994,37,4.59459459459459,0.550729791552358,-0.885927914154786,2.70360748946182,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
45,0.651074033311254,29,3.37931034482759,1.20752974241537,-0.0215018858825141,1.85694393718042,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
46,0.865158595358268,40,4.15,0.769615288509585,-0.599846869950336,2.93692022263451,"Large","High",33,"High",TRUE,TRUE,FALSE,TRUE
46,0.777891421208097,36,4.16666666666667,0.845154254728517,-0.896000000000001,3.3552,"Large","High",33,"High",TRUE,TRUE,FALSE,TRUE
57,0.729965120537132,42,3.0952380952381,1.30308309469661,0.0231227846583497,1.91869728516864,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
46,0.868016617263766,40,4.25,0.80860754006264,-0.773571183105185,2.8316032295271,"Large","High",33,"High",TRUE,TRUE,FALSE,TRUE
44,0.777044880696393,34,3.58823529411765,1.07640386300512,-0.453659422020511,2.4612449704142,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
49,0.830839007249608,41,3.90243902439024,0.969661746403881,-0.637240250088359,2.51858216374712,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
41,0.9,37,4.67567567567568,0.47457899787625,-0.750555349946512,1.56333333333333,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
47,0.9,42,3.30952380952381,1.31572284200749,-0.261762489248319,2.0319400708569,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
49,0.778064788303192,38,3.34210526315789,1.12168588823406,-0.122252768360326,2.3568111828581,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
42,0.789848907808332,33,4.81818181818182,0.39167472590032,-1.64991582276861,3.72222222222223,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
55,0.703634514988215,39,2.97435897435897,1.38577699062522,0.106330732396952,1.68296641511875,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
56,0.611394888652079,34,2.73529411764706,1.16277681042986,0.177303422367482,2.4879243762952,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
52,0.9,47,3.76595744680851,0.813280152742899,-0.042273885800889,2.32994571861705,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
46,0.701971936434853,32,4.6875,0.470929074859885,-0.80903983495589,1.65454545454545,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
55,0.612563271936526,34,4.73529411764706,0.447811075519899,-1.06666666666667,2.13777777777778,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
45,0.9,40,3.425,1.08338264187587,-0.172229757209277,2.14615543162376,"Large","High",21,"Low",TRUE,TRUE,TRUE,FALSE
46,0.9,41,2.8780487804878,1.28831521669232,0.0871602158422376,1.94093869259162,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
42,0.627341960562001,26,3.15384615384615,1.15558842819778,0.171744462711,1.98863853553909,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
43,0.78158451573637,34,3.64705882352941,1.12498762124305,-0.438200923866158,2.29269589367189,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
45,0.817035539542111,37,4.45945945945946,0.605282055215886,-0.605550563694223,2.42669981187853,"Large","High",45,"High",TRUE,TRUE,FALSE,FALSE
48,0.669774189711423,32,4.65625,0.482558704434814,-0.657951694959769,1.43290043290043,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
44,0.602285433961525,27,4.81481481481481,0.483340701387989,-2.58734214055697,8.92593694229625,"Large","High",45,"Very High",TRUE,TRUE,TRUE,FALSE
43,0.602844105980468,26,4.76923076923077,0.42966892442366,-1.27801930084539,2.63333333333333,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
41,0.658743139744992,27,4.25925925925926,0.90267093384844,-0.849838252477487,2.57917257567607,"Large","High",33,"High",TRUE,TRUE,FALSE,TRUE
41,0.621335113819116,25,3.36,1.113552872566,0.175326087112223,1.7286897329171,"Large","High",21,"Low",TRUE,TRUE,TRUE,FALSE
40,0.729669412618333,29,4.79310344827586,0.412250820394885,-1.44713610228987,3.09420289855072,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
42,0.634602289839154,27,4.22222222222222,0.800640769025436,-0.871155554421827,3.4152,"Large","High",33,"High",TRUE,TRUE,FALSE,TRUE
46,0.664458853288773,31,4.51612903225806,0.676804636604266,-1.04270199858364,2.87796733452358,"Large","High",33,"Very High",TRUE,TRUE,FALSE,FALSE
42,0.9,38,3.42105263157895,1.15387897972784,-0.0189641092726573,1.94466359850975,"Large","High",21,"Low",TRUE,TRUE,TRUE,FALSE
48,0.784813285534565,38,4.76315789473684,0.430851484182746,-1.23796892118035,2.53256704980843,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
43,0.682791115841057,29,3.20689655172414,1.17653578492198,-0.00700574716974097,2.20559200111447,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
51,0.632252324885637,32,4.15625,0.766616992313128,-0.266396451510264,1.79328251282036,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
49,0.632729401275587,31,3.93548387096774,0.813858459068805,0.116556535867957,1.56876159554731,"Large","High",33,"Medium",TRUE,TRUE,FALSE,FALSE
47,0.840502509164684,40,3.325,1.24833222073827,-0.315415689064035,2.17408402810198,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
48,0.679991547159444,33,3.57575757575758,1.19974744817146,-0.456796611693176,2.34884522160665,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
45,0.74611388355602,34,3.91176470588235,1.05507854249709,-0.923220140066948,3.2964908355828,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
47,0.840378683651455,39,4.87179487179487,0.33868842842937,-2.22419846765737,5.9470588235294,"Large","High",45,"Very High",TRUE,TRUE,TRUE,TRUE
49,0.663220404622769,32,3.96875,0.966682888258406,-0.590772397846509,2.39449733454823,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
45,0.68612777329775,31,3.25806451612903,1.29016128024068,-0.0188160380707548,1.75466217975683,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
53,0.623135285072489,33,3.60606060606061,1.1709876691119,-0.852338756483934,3.07474588687769,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
43,0.668899149255262,29,3.75862068965517,0.98760794758248,-0.181705155984896,1.97147612488522,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
43,0.751951078708262,32,4.6875,0.470929074859885,-0.80903983495589,1.65454545454545,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
45,0.769163801664059,35,3.4,1.37626946745862,-0.269241832978508,1.89805563056981,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
49,0.774439298789253,38,4.42105263157895,0.551733334891708,-0.173470472800719,1.98191981832474,"Large","High",45,"High",TRUE,TRUE,FALSE,FALSE
40,0.61463839921941,25,3.84,1.02794292967395,-0.850554051291825,3.58343201743474,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
40,0.603239849234835,24,3.08333333333333,1.3805061033727,-0.252746492937075,1.93816594138993,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
53,0.688748112269587,37,4.78378378378378,0.417341795383801,-1.37871754502709,2.90086206896552,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
46,0.871838876081708,40,2.775,1.1432634351064,0.240921113802145,2.24581836147069,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
46,0.764800186222755,35,3.82857142857143,0.984757787052057,-0.214580647172982,1.9139230887066,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
41,0.636869649631426,26,2.76923076923077,1.1766968108291,0.157333333333333,2.22773333333333,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
43,0.623755262565117,27,2.81481481481481,1.44214149089889,0.251064228075292,1.75512103584162,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
48,0.63575967875286,31,3.67741935483871,0.979356822075711,-0.617323776534762,3.28054052967082,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
50,0.651847212499972,33,4.51515151515152,0.507519218922552,-0.0606339062590859,1.00367647058824,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
46,0.663575310825994,31,3.12903225806452,1.31001108096766,0.0302069552551289,2.07962575611962,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
40,0.756914884630578,30,4.66666666666667,0.546672273590534,-1.33575868019148,3.81656804733728,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
43,0.635072547215462,27,2.81481481481481,1.03912082058444,-0.0430301171265404,2.40757513523298,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
50,0.609323761783864,30,3.53333333333333,0.860366134304153,-0.600138731707538,4.04833918444504,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
42,0.763771547846364,32,3.8125,1.0297979758029,-0.699155883059701,3.1252873397042,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
40,0.609884337499842,24,3.125,1.22696160600432,0.335875628850297,1.93706421300942,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
42,0.9,38,4.65789473684211,0.534047056812852,-1.19551402159942,3.40277112704523,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
42,0.852662264059963,36,3,1.24211800681624,0.272165526975909,2,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
44,0.732018361754206,32,4.6875,0.470929074859885,-0.80903983495589,1.65454545454545,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
48,0.799354823166474,38,4.60526315789474,0.547202896517668,-0.926582164214717,2.77629329556931,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
55,0.9,50,4.66,0.478518120698406,-0.675520529473199,1.45632798573975,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
40,0.674019286743732,27,2.59259259259259,1.27879929438815,0.352214908736197,2.30803761123724,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
59,0.624608241499189,37,2.78378378378378,1.22780597307046,0.419560313863525,2.31837193060428,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
40,0.803837163443576,32,4.65625,0.482558704434814,-0.657951694959769,1.43290043290043,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
48,0.788154939112168,38,2.65789473684211,1.34116358897935,0.372696314080503,2.03041961174457,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
51,0.718249681707722,37,4.27027027027027,0.870780258307604,-0.804528535209085,2.49425154396628,"Large","High",33,"High",TRUE,TRUE,FALSE,TRUE
51,0.622226668923094,32,2.96875,0.932716289886348,-0.422921349489187,3.23527563580117,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
56,0.788659332912752,44,4.65909090909091,0.525763313013358,-1.14927459407521,3.24975048349535,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
44,0.9,40,3.15,1.29198713973119,-0.137627348588076,1.96365039251913,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
42,0.696670996738171,29,3.03448275862069,1.26724556817109,-0.0652386287848884,2.02498212202191,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
42,0.830316595625294,35,3.48571428571429,1.03955387975206,-0.598997641586004,3.08131232630869,"Large","High",21,"Low",TRUE,TRUE,TRUE,FALSE
42,0.621773023763562,26,3.53846153846154,0.989172148041754,0.27083459814148,1.97353743918358,"Large","High",21,"Medium",TRUE,TRUE,FALSE,FALSE
50,0.616128613764704,31,3.90322580645161,0.907554909621723,-0.353484629584416,2.2639495804048,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
41,0.72611220051082,30,3.13333333333333,1.43198279062413,-0.0938533927911153,1.71229061513403,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
47,0.9,42,3.52380952380952,0.96873302315498,0.0950703850052121,2.04722576218018,"Large","High",21,"Medium",TRUE,TRUE,FALSE,FALSE
46,0.9,41,4.65853658536585,0.52961099391728,-1.17130712652446,3.32361058601134,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
48,0.655683153166235,31,3.03225806451613,1.11007119794909,0.530633961318958,2.40459874089709,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
53,0.793798092943992,42,3.14285714285714,1.38935725745763,-0.0371942810471805,1.77425745155026,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
46,0.81236603581244,37,3.94594594594595,1.07873243376829,-0.565355404065365,2.02014151925078,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
47,0.833946004490533,39,4.58974358974359,0.49831023511298,-0.364900224599879,1.13315217391304,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
46,0.678751278385828,31,3.41935483870968,1.20482899335375,-0.272649376801644,2.18544526748971,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
50,0.745118728064451,37,4.62162162162162,0.545249756806271,-1.01569730723924,2.97130394857668,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
40,0.605629865890983,24,4.625,0.49453535504684,-0.516397779494322,1.26666666666667,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
41,0.705947368041735,29,4.17241379310345,0.804849831478846,-0.734106368453264,3.08539230001879,"Large","High",33,"High",TRUE,TRUE,FALSE,TRUE
41,0.9,37,3.86486486486486,1.08428579059014,-0.657211943782069,2.69068520231157,"Large","High",9,"Medium",TRUE,TRUE,TRUE,FALSE
40,0.792110216786965,32,3.4375,1.21648621433924,-0.562389972572974,2.43593017989591,"Large","High",21,"Low",TRUE,TRUE,TRUE,FALSE
54,0.760360170669819,41,2.70731707317073,1.10099733058315,0.257967876701099,2.62808237756519,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
40,0.893115565766034,36,4.16666666666667,0.810643483377778,-0.308238699040894,1.62759924385633,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
52,0.715118489386148,37,4.64864864864865,0.538321270051435,-1.15510948274076,3.30308196193186,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
53,0.9,48,4.64583333333333,0.564540232187986,-1.30885869712184,3.73424881180592,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
47,0.871003377251982,41,4.70731707317073,0.512049921346757,-1.46355089054044,4.18220659816116,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
58,0.668438569668976,39,4.64102564102564,0.485970514980589,-0.587974732207336,1.34571428571429,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
45,0.690755675799566,31,3.35483870967742,1.27928071187873,-0.398938927446744,2.34579388417965,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
43,0.872473162794616,38,3.55263157894737,0.921144071868228,-0.0512546471836321,3.12907790555272,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
41,0.614909962925246,25,4.64,0.489897948556636,-0.583333333333331,1.34027777777778,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
46,0.616830751272074,28,4.17857142857143,0.772373514927102,-0.310092767131618,1.79108755610838,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
49,0.614956570701191,30,4.6,0.563241847975046,-0.989257662313493,2.95463137996219,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
41,0.68078905790174,28,4.75,0.518187725171601,-1.93133172504203,5.884661117717,"Large","High",45,"Very High",TRUE,TRUE,FALSE,TRUE
44,0.655272136492239,29,3.75862068965517,0.912421128246675,-0.0819299044151121,2.08675291481391,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
42,0.787042303406272,33,4.66666666666667,0.540061724867322,-1.29833656752231,3.70408163265306,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
58,0.752922592163705,44,3.09090909090909,1.29072148236237,-0.0390592964400721,2.03841892344559,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
47,0.766916472240656,36,4.75,0.43915503282684,-1.15470053837925,2.33333333333333,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
46,0.731812634042956,34,3.14705882352941,1.28233576988945,0.0722279135137321,1.9054927622447,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
43,0.784984154672324,34,3.91176470588235,0.79268041857315,-0.21539561014807,2.43548513656255,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
40,0.742877803360135,30,3.53333333333333,1.07425461996016,-0.851483764497673,3.17847335756575,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
54,0.9,49,3.38775510204082,1.07657494186061,-0.0096537924039819,2.0992052833264,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
54,0.608258788532788,33,3.57575757575758,0.902437775912522,-0.0998407992317819,2.27714440237966,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
48,0.602625690036885,29,3.55172413793103,1.05513055714013,-0.138188829384566,1.85736941029055,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
43,0.698532542747348,30,4.6,0.49827287912244,-0.408248290463861,1.16666666666667,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
41,0.719157529263646,29,3.13793103448276,1.12517103242874,0.185132442664841,2.02952353555693,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
44,0.707268106026875,31,3.16129032258065,1.15749079747381,0.205855951156214,1.93091600988331,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
41,0.9,37,4.78378378378378,0.479301293269411,-2.11290740518712,6.73721645520954,"Large","High",45,"Very High",TRUE,TRUE,TRUE,FALSE
51,0.9,46,3.8695652173913,0.957048603251427,-0.660483646873891,3.25826523527213,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
49,0.660299311642418,32,4.09375,0.734380362025723,-0.639536554586274,3.55059481177395,"Large","High",33,"High",TRUE,TRUE,FALSE,TRUE
52,0.9,47,3.21276595744681,1.14086485525076,-0.335462122993366,2.26739058287606,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
40,0.700555988302522,28,3.25,1.07582870727984,-0.329407322322987,2.639168,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
45,0.667248875352409,30,4.76666666666667,0.430183067152076,-1.26097664998256,2.59006211180124,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
47,0.628186812882806,30,2.93333333333333,1.2847469449832,0.0261684698848273,2.03138554170126,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
50,0.610277230701492,31,4.80645161290323,0.401609664451249,-1.55134350376268,3.40666666666667,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
46,0.739782952689877,34,4.41176470588235,0.820851260243809,-1.21463079644584,3.60183085579911,"Large","High",33,"High",TRUE,TRUE,TRUE,TRUE
47,0.791471584524083,37,4.56756756756757,0.502247202333923,-0.27277236279499,1.07440476190476,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
48,0.62162257312105,30,3.13333333333333,1.35782110784873,-0.244582243585547,1.86377572278779,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
46,0.665311875783457,31,4.19354838709677,0.703294857022272,-0.276710665923484,2.08657844990548,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
42,0.9,38,4.23684210526316,0.751006910621236,-0.409474099416443,1.90710488527452,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
41,0.706187496251264,29,3.44827586206897,0.869573249052649,0.326928832999777,2.43867308936965,"Large","High",21,"Low",TRUE,TRUE,TRUE,FALSE
44,0.806786592638347,35,4.65714285714286,0.481593991977935,-0.662122191971733,1.43840579710145,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
47,0.774599871122642,36,3.13888888888889,1.19887513415768,-0.169121974813494,2.25833508399038,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
47,0.796639908490978,37,4.75675675675676,0.494716832890033,-1.86949445611697,5.68216718732358,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
54,0.850667898836758,46,3.60869565217391,1.0430353327256,-0.2331073761291,2.37062614956037,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
44,0.629182170658048,28,4.35714285714286,0.826159598709403,-0.7371216890168,1.91148368487471,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
49,0.782414158179898,38,4.73684210526316,0.446258349990214,-1.07570574840095,2.15714285714285,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
45,0.624710303058323,28,4.85714285714286,0.356348322549899,-2.04124145231931,5.16666666666666,"Large","High",45,"Very High",TRUE,TRUE,TRUE,FALSE
46,0.9,41,4.65853658536585,0.52961099391728,-1.17130712652446,3.32361058601134,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
43,0.715215708771916,31,4.7741935483871,0.425023718503241,-1.31157847467778,2.7202380952381,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
59,0.65529941804209,39,4.76923076923077,0.426832794918354,-1.27801930084539,2.63333333333333,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
48,0.639634487300525,31,3.67741935483871,1.04521438866845,-0.392962725206112,2.71615955731911,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
48,0.9,43,3.11627906976744,1.07369638178853,-0.11595856692587,2.41810689677128,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
46,0.615881257002535,28,3.5,1,0,1.98765432098765,"Large","High",9,"Medium",TRUE,TRUE,TRUE,FALSE
41,0.635693574809134,26,3,1.13137084989848,-0.169010216037375,2.3359375,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
43,0.693310708916527,30,4.7,0.534983080621924,-1.53926275790042,4.44665408622442,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
44,0.706979339554691,31,3.19354838709677,1.35201959647311,-0.275120999600038,1.97059792387543,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
50,0.610937247919404,31,4.58064516129032,0.501610310127101,-0.326860225230309,1.10683760683761,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
40,0.9,36,2.86111111111111,1.19887513415768,0.270019049859507,2.13504654816675,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
43,0.668837021261002,29,4.6551724137931,0.552647011402236,-1.28433999401805,3.67286680541103,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
42,0.85689489321086,36,3.19444444444444,1.16666666666667,-0.165215160766088,2.23956378719751,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
56,0.9,50,2.94,1.0956313993608,-0.0689934790214444,2.20638174706667,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
41,0.66945420852244,27,4.55555555555556,0.577350269189626,-0.829722110200008,2.67159763313609,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
42,0.855660472783837,36,4.63888888888889,0.48713610757322,-0.578314931966243,1.33444816053512,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
42,0.846187883450456,36,4.66666666666667,0.534522483824849,-1.26491106406735,3.6,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
40,0.682605643018762,27,4.74074074074074,0.446576084704722,-1.09870053114707,2.20714285714285,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
46,0.745269042509307,34,4.35294117647059,0.691171729797524,-0.576342069007264,2.24693695700601,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
40,0.667393525619889,27,3,1.38675049056307,0,1.836,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
40,0.720397414264378,29,2.82758620689655,1.10417925295674,-0.302218747985118,2.31835322926232,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
41,0.707240096774828,29,4.37931034482759,0.77523236624568,-1.2272417214575,4.27484211233539,"Large","High",33,"High",TRUE,TRUE,TRUE,FALSE
43,0.617798194040363,27,3,1.38675049056307,-0.0881816307401944,1.7064,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
46,0.9,41,2.90243902439024,1.13588903614703,0.0888263335251092,2.44833316061621,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
40,0.712390154176608,28,4.42857142857143,0.572749795322816,-0.319548706645642,2.14984391259105,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
46,0.68150433738998,31,4.35483870967742,0.70938410360792,-0.612777780872741,2.21252465483235,"Large","High",33,"High",TRUE,TRUE,FALSE,FALSE
59,0.758275842241521,45,3.51111111111111,1.03621299631754,-0.277842344645067,2.85026005138194,"Large","High",21,"Medium",TRUE,TRUE,TRUE,FALSE
40,0.767341395819421,31,3,1.12546286774228,-0.285224414987211,2.36149584487535,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
49,0.709846496776996,35,4.48571428571429,0.562108874289156,-0.447680711142115,2.12958352195564,"Large","High",45,"High",TRUE,TRUE,FALSE,FALSE
42,0.63834245696958,27,4.51851851851852,0.509175077217316,-0.0741249316661079,1.00549450549451,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
45,0.611252519302684,28,4.57142857142857,0.572749795322816,-0.884904110711003,2.76170655567117,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
51,0.718244320487513,37,3.05405405405405,1.05266714022435,0.471378122773537,2.48963359552295,"Large","High",9,"Low",TRUE,TRUE,TRUE,FALSE
41,0.796579792229174,33,4.66666666666667,0.478713553878169,-0.707106781186549,1.5,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
47,0.9,42,4.73809523809524,0.44500061986933,-1.08306072214777,2.17302052785924,"Large","High",45,"Very High",TRUE,TRUE,FALSE,FALSE
